area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,lq_disclosure_code,lq_annual_avg_estabs,lq_annual_avg_emplvl,lq_total_annual_wages,lq_taxable_annual_wages,lq_annual_contributions,lq_annual_avg_wkly_wage,lq_avg_annual_pay,oty_disclosure_code,oty_annual_avg_estabs_chg,oty_annual_avg_estabs_pct_chg,oty_annual_avg_emplvl_chg,oty_annual_avg_emplvl_pct_chg,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg,oty_taxable_annual_wages_pct_chg,oty_annual_contributions_chg,oty_annual_contributions_pct_chg,oty_annual_avg_wkly_wage_chg,oty_annual_avg_wkly_wage_pct_chg,oty_avg_annual_pay_chg,oty_avg_annual_pay_pct_chg
11001,5,4853,76,0,2014,A,,29,324,15112747,3630764,122557,898,46704,,0.91,0.76,0.79,1,1.21,1.04,1.04,,1,3.6,14,4.5,414213,2.8,195634,5.7,4243,3.6,-14,-1.5,-736,-1.6
12000,5,4853,56,0,2014,A,,550,3745,106106292,38575915,1035025,545,28330,,0.98,0.83,1,0.82,0.78,1.21,1.21,,14,2.6,25,0.7,4406619,4.3,759676,2,-85838,-7.7,19,3.6,990,3.6
12001,5,4853,76,0,2014,A,,3,43,745090,418686,9885,333,17328,,0.5,0.61,0.48,0.82,0.75,0.78,0.77,,-1,-25,2,4.9,241094,47.8,200738,92.1,2492,33.7,95,39.9,4960,40.1
12005,5,4853,76,0,2014,A,N,4,0,0,0,0,0,0,N,0.83,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12009,5,4853,76,0,2014,A,,15,59,1103514,569717,6025,363,18863,,1.15,0.53,0.43,0.52,0.2,0.81,0.81,,2,15.4,3,5.4,41172,3.9,16355,3,-11023,-64.7,-5,-1.4,-250,-1.3
12011,5,4853,76,0,2014,A,,70,440,13295077,4415071,126403,582,30239,,1.2,1.02,1.25,0.95,0.92,1.23,1.23,,1,1.4,-40,-8.3,-744336,-5.3,-128925,-2.8,-8951,-6.6,20,3.6,1011,3.5
12015,5,4853,76,0,2014,A,N,2,0,0,0,0,0,0,N,0.52,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12017,5,4853,76,0,2014,A,N,3,0,0,0,0,0,0,N,1.11,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12019,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,0.27,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12021,5,4853,76,0,2014,A,,23,84,2295625,878643,38961,525,27302,,2.07,1.12,1.33,1.01,1.67,1.19,1.19,,6,35.3,11,15.1,356469,18.4,98066,12.6,1833,4.9,11,2.1,586,2.2
12027,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,1.79,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12031,5,4853,76,0,2014,A,,15,132,3712664,1352363,55179,542,28180,,0.62,0.5,0.55,0.49,0.65,1.1,1.1,,2,15.4,4,3.1,295226,8.6,-1850,-0.1,1963,3.7,30,5.9,1533,5.8
12033,5,4853,76,0,2014,A,N,2,0,0,0,0,0,0,N,0.28,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12035,5,4853,76,0,2014,A,N,4,0,0,0,0,0,0,N,2.08,0,0,0,0,0,0,N,2,100,0,0,0,0,0,0,0,0,0,0,0,0
12039,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,1.41,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12053,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,0.33,0,0,0,0,0,0,N,-2,-66.7,0,0,0,0,0,0,0,0,0,0,0,0
12057,5,4853,76,0,2014,A,,26,223,5684181,2302526,98369,490,25480,,0.75,0.62,0.62,0.6,0.86,1.01,1.01,,1,4,-4,-1.8,122117,2.2,138400,6.4,-7925,-7.5,18,3.8,960,3.9
12061,5,4853,76,0,2014,A,,3,19,336511,170442,3671,341,17711,,0.7,0.68,0.6,0.59,0.43,0.87,0.87,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12069,5,4853,76,0,2014,A,N,5,0,0,0,0,0,0,N,0.74,0,0,0,0,0,0,N,1,25,0,0,0,0,0,0,0,0,0,0,0,0
12071,5,4853,76,0,2014,A,,25,94,2432268,1047222,30636,498,25875,,1.42,0.71,0.89,0.78,0.82,1.25,1.25,,3,13.6,6,6.8,234378,10.7,176556,20.3,8249,36.8,18,3.8,923,3.7
12073,5,4853,76,0,2014,A,,7,33,809900,286876,5683,472,24542,,0.95,0.4,0.46,0.5,0.37,1.14,1.14,,2,40,7,26.9,187096,30,24218,9.2,1091,23.8,11,2.4,588,2.5
12075,5,4853,76,0,2014,A,N,2,0,0,0,0,0,0,N,2.5,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12081,5,4853,76,0,2014,A,,5,11,242788,101385,902,424,22072,,0.57,0.17,0.19,0.14,0.05,1.11,1.11,,0,0,3,37.5,73294,43.2,42247,71.4,219,32.1,21,5.2,1104,5.3
12083,5,4853,76,0,2014,A,N,6,0,0,0,0,0,0,N,0.84,0,0,0,0,0,0,N,-2,-25,0,0,0,0,0,0,0,0,0,0,0,0
12085,5,4853,76,0,2014,A,N,2,0,0,0,0,0,0,N,0.38,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12086,5,4853,76,0,2014,A,,92,1114,31628948,11416653,222996,546,28405,,1.11,1.83,2.03,1.8,1.21,1.11,1.11,,-1,-1.1,24,2.2,1147472,3.8,-525154,-4.4,-57236,-20.4,8,1.5,432,1.5
12087,5,4853,76,0,2014,A,,5,45,1833807,423970,21355,776,40377,,1.3,1.99,4.12,1.72,3.64,2.05,2.05,,0,0,-2,-4.3,-40928,-2.2,-8257,-1.9,821,4,16,2.1,840,2.1
12091,5,4853,76,0,2014,A,,3,14,141845,80525,1982,198,10316,,0.55,0.31,0.15,0.19,0.18,0.48,0.48,,0,0,1,7.7,7378,5.5,-299,-0.4,-104,-5,-3,-1.5,-162,-1.5
12093,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,1.16,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12095,5,4853,76,0,2014,A,,59,376,13944288,3985377,110475,713,37094,,1.74,0.88,1.41,0.88,0.86,1.6,1.59,,-3,-4.8,33,9.6,2141303,18.1,669281,20.2,-7017,-6,51,7.7,2691,7.8
12097,5,4853,76,0,2014,A,,16,22,374436,190382,3374,327,17020,,3.03,0.47,0.44,0.42,0.27,0.93,0.93,,3,23.1,-2,-8.3,-58769,-13.6,-33192,-14.8,-1861,-35.5,-24,-6.8,-1220,-6.7
12099,5,4853,76,0,2014,A,,66,500,12663264,5195530,127463,487,25348,,1.43,1.58,1.53,1.45,1.27,0.97,0.97,,1,1.5,68,15.7,1247520,10.9,784123,17.8,32147,33.7,-22,-4.3,-1098,-4.2
12101,5,4853,76,0,2014,A,N,8,0,0,0,0,0,0,N,0.88,0,0,0,0,0,0,N,2,33.3,0,0,0,0,0,0,0,0,0,0,0,0
12103,5,4853,76,0,2014,A,,22,167,4712616,1972336,53520,542,28163,,0.79,0.72,0.87,0.83,0.8,1.2,1.2,,0,0,-45,-21.2,-712878,-13.1,-209330,-9.6,-9074,-14.5,50,10.2,2561,10
12105,5,4853,76,0,2014,A,,4,4,99601,81713,2001,500,25983,,0.36,0.03,0.04,0.07,0.06,1.29,1.29,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12109,5,4853,76,0,2014,A,N,2,0,0,0,0,0,0,N,0.35,0,0,0,0,0,0,N,-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
12111,5,4853,76,0,2014,A,,3,5,156751,42192,583,565,29391,,0.57,0.13,0.2,0.11,0.05,1.53,1.53,,0,0,1,25,47844,43.9,2712,6.9,2,0.3,52,10.1,2720,10.2
12113,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,0.35,0,0,0,0,0,0,N,-1,-50,0,0,0,0,0,0,0,0,0,0,0,0
12115,5,4853,76,0,2014,A,,12,34,752504,315864,7342,427,22187,,0.91,0.38,0.39,0.33,0.3,1.02,1.02,,-2,-14.3,-21,-38.2,-430949,-36.4,-200630,-38.8,-9726,-57,13,3.1,670,3.1
12117,5,4853,76,0,2014,A,,9,18,466202,199697,2929,510,26514,,0.72,0.18,0.22,0.19,0.09,1.21,1.21,,1,12.5,8,80,241568,107.5,107647,116.9,1293,79,82,19.2,4236,19
12121,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,1.37,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12127,5,4853,76,0,2014,A,N,6,0,0,0,0,0,0,N,0.5,0,0,0,0,0,0,N,-4,-40,0,0,0,0,0,0,0,0,0,0,0,0
12131,5,4853,76,0,2014,A,N,2,0,0,0,0,0,0,N,0.99,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12999,5,4853,76,0,2014,A,,14,46,2554760,561217,15272,1060,55139,,0.42,0.37,0.52,0.3,0.27,1.41,1.41,,3,27.3,6,15,766610,42.9,152977,37.5,857,5.9,200,23.3,10435,23.3
13000,5,4853,56,0,2014,A,,129,1126,23088079,11063976,295516,394,20500,,0.52,0.48,0.39,0.4,0.46,0.81,0.81,,5,4,12,1.1,2040699,9.7,847112,8.3,-27650,-8.6,31,8.5,1602,8.5
13009,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,1.28,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13015,5,4853,76,0,2014,A,N,2,0,0,0,0,0,0,N,1.07,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13021,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,0.25,0,0,0,0,0,0,N,-1,-50,0,0,0,0,0,0,0,0,0,0,0,0
13051,5,4853,76,0,2014,A,,8,42,742123,444077,7826,340,17705,,1.11,0.52,0.41,0.48,0.4,0.78,0.78,,0,0,-1,-2.3,130207,21.3,76692,20.9,1939,32.9,63,22.7,3307,23
13057,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,0.2,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13059,5,4853,76,0,2014,A,N,3,0,0,0,0,0,0,N,1.05,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13063,5,4853,76,0,2014,A,N,2,0,0,0,0,0,0,N,0.53,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13067,5,4853,76,0,2014,A,,18,501,7157977,4399449,124022,275,14276,,0.91,2.65,1.33,1.8,2.12,0.51,0.5,,0,0,0,0,1158683,19.3,492784,12.6,3180,2.6,45,19.6,2307,19.3
13069,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,1.2,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13077,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,0.47,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13081,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,1.89,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13089,5,4853,76,0,2014,A,,13,175,4997664,1759538,55674,549,28544,,0.79,1.06,1.12,0.95,1.31,1.05,1.05,,2,18.2,8,4.8,-65685,-1.3,-145890,-7.7,-33032,-37.2,-35,-6,-1821,-6
13095,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,0.44,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13113,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,0.32,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13117,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,0.19,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13121,5,4853,76,0,2014,A,,31,252,7294547,3008973,75951,556,28899,,0.8,0.57,0.45,0.52,0.56,0.8,0.8,,0,0,4,1.6,661811,10,368447,14,-4466,-5.6,42,8.2,2145,8
13127,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,0.4,0,0,0,0,0,0,N,-1,-50,0,0,0,0,0,0,0,0,0,0,0,0
13135,5,4853,76,0,2014,A,,13,57,1056783,458610,13213,356,18486,,0.59,0.3,0.21,0.19,0.24,0.71,0.71,,2,18.2,-1,-1.7,-41977,-3.8,-1781,-0.4,-705,-5.1,-8,-2.2,-431,-2.3
13139,5,4853,76,0,2014,A,,3,9,133871,104418,1241,294,15300,,0.77,0.2,0.14,0.21,0.12,0.69,0.69,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13151,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,0.3,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
13153,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,0.41,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13157,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,0.83,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13175,5,4853,76,0,2014,A,N,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13179,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,1.19,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13185,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,0.39,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13211,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,2.17,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13215,5,4853,76,0,2014,A,N,3,0,0,0,0,0,0,N,0.71,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13217,5,4853,76,0,2014,A,N,2,0,0,0,0,0,0,N,1.48,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13219,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,1.08,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13223,5,4853,76,0,2014,A,,3,9,202790,86030,611,446,23176,,1.7,0.74,0.98,0.71,0.25,1.37,1.36,N,1,50,0,0,0,0,0,0,0,0,0,0,0,0
13245,5,4853,76,0,2014,A,N,2,0,0,0,0,0,0,N,0.48,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13247,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,0.55,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13255,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,0.9,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
13277,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,0.96,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13279,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,1.5,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
13293,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,2.32,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13297,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,0.65,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
13305,5,4853,76,0,2014,A,N,2,0,0,0,0,0,0,N,3.79,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13313,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,0.47,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13999,5,4853,76,0,2014,A,N,3,0,0,0,0,0,0,N,0.13,0,0,0,0,0,0,N,1,50,0,0,0,0,0,0,0,0,0,0,0,0
15000,5,4853,56,0,2014,A,N,63,0,0,0,0,0,0,N,1.86,0,0,0,0,0,0,N,7,12.5,0,0,0,0,0,0,0,0,0,0,0,0
15001,5,4853,76,0,2014,A,N,9,0,0,0,0,0,0,N,2.03,0,0,0,0,0,0,N,1,12.5,0,0,0,0,0,0,0,0,0,0,0,0
15003,5,4853,76,0,2014,A,N,42,0,0,0,0,0,0,N,1.94,0,0,0,0,0,0,N,5,13.5,0,0,0,0,0,0,0,0,0,0,0,0
15007,5,4853,76,0,2014,A,N,2,0,0,0,0,0,0,N,0.91,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
15009,5,4853,76,0,2014,A,N,10,0,0,0,0,0,0,N,1.96,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16000,5,4853,56,0,2014,A,N,23,0,0,0,0,0,0,N,0.48,0,0,0,0,0,0,N,-2,-8,0,0,0,0,0,0,0,0,0,0,0,0
16001,5,4853,76,0,2014,A,,4,20,393858,376677,6823,380,19775,,0.32,0.16,0.14,0.12,0.14,0.84,0.84,,-2,-33.3,-2,-9.1,-74713,-15.9,-26528,-6.6,-3278,-32.5,-30,-7.3,-1524,-7.2
16005,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,0.52,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16017,5,4853,76,0,2014,A,N,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16019,5,4853,76,0,2014,A,,5,14,193710,193710,2901,258,13437,,1.59,0.53,0.42,0.28,0.29,0.77,0.77,,1,25,1,7.7,23271,13.7,23271,13.7,-147,-4.8,12,4.9,654,5.1
16027,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,0.27,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
16039,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,1.92,0,0,0,0,0,0,N,-1,-50,0,0,0,0,0,0,0,0,0,0,0,0
16049,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,1.94,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16055,5,4853,76,0,2014,A,N,4,0,0,0,0,0,0,N,0.97,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16057,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,1.09,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
16059,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,2.9,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16063,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,7.22,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16069,5,4853,76,0,2014,A,N,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,N,-1,-100,0,0,0,0,0,0,0,0,0,0,0,0
16083,5,4853,76,0,2014,A,,3,15,168219,168219,2737,221,11469,,1.25,0.72,0.5,0.34,0.35,0.71,0.71,,0,0,-1,-6.2,-38973,-18.8,-38973,-18.8,-2100,-43.4,-25,-10.2,-1347,-10.5
16999,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,0.28,0,0,0,0,0,0,N,-1,-50,0,0,0,0,0,0,0,0,0,0,0,0
17000,5,4853,56,0,2014,A,,824,2864,81670955,37655376,1214858,548,28515,,2.26,0.85,0.86,0.79,0.65,1.01,1.01,,69,9.1,23,0.8,3442850,4.4,-44330,-0.1,-188145,-13.4,19,3.6,983,3.6
17001,5,4853,76,0,2014,A,N,2,0,0,0,0,0,0,N,1.18,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17007,5,4853,76,0,2014,A,N,3,0,0,0,0,0,0,N,3.47,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019,5,4853,76,0,2014,A,N,6,0,0,0,0,0,0,N,1.52,0,0,0,0,0,0,N,-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
17021,5,4853,76,0,2014,A,N,3,0,0,0,0,0,0,N,4.09,0,0,0,0,0,0,N,1,50,0,0,0,0,0,0,0,0,0,0,0,0
17029,5,4853,76,0,2014,A,N,2,0,0,0,0,0,0,N,1.82,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031,5,4853,76,0,2014,A,,487,1828,57663538,24956107,856200,607,31549,,3.5,1.27,1.28,1.2,1.06,1.01,1,,51,11.7,-3,-0.2,1969523,3.5,-251026,-1,-107551,-11.2,22,3.8,1136,3.7
17037,5,4853,76,0,2014,A,N,3,0,0,0,0,0,0,N,1.53,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17043,5,4853,76,0,2014,A,,88,340,10883808,4657212,131481,616,32035,,2.56,0.97,1.02,0.84,0.6,1.05,1.05,,9,11.4,40,13.3,1531952,16.4,650477,16.2,-11680,-8.2,17,2.8,879,2.8
17049,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,0.9,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17063,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,0.89,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17073,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,0.98,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17077,5,4853,76,0,2014,A,,3,4,98259,48739,570,540,28074,,2.44,0.27,0.33,0.35,0.12,1.36,1.36,,0,0,0,0,7963,8.8,-3142,-6.1,-770,-57.5,44,8.9,2275,8.8
17081,5,4853,76,0,2014,A,N,2,0,0,0,0,0,0,N,2.23,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17085,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,1.37,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
17089,5,4853,76,0,2014,A,,32,90,2713260,1200245,19867,579,30092,,2.59,0.76,0.99,0.74,0.32,1.3,1.3,,2,6.7,1,1.1,116293,4.5,16680,1.4,-2613,-11.6,20,3.6,1021,3.5
17091,5,4853,76,0,2014,A,N,4,0,0,0,0,0,0,N,1.74,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17093,5,4853,76,0,2014,A,,5,5,100424,88568,3845,357,18540,,2.38,0.33,0.33,0.44,0.55,0.94,0.94,N,1,25,0,0,0,0,0,0,0,0,0,0,0,0
17095,5,4853,76,0,2014,A,N,3,0,0,0,0,0,0,N,2.86,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17097,5,4853,76,0,2014,A,,52,94,1925634,1062982,15463,393,20413,,2.54,0.49,0.28,0.36,0.14,0.58,0.57,,6,13,39,70.9,1065927,124,510196,92.3,7387,91.5,93,31,4829,31
17099,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,0.39,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17105,5,4853,76,0,2014,A,N,2,0,0,0,0,0,0,N,2.39,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17111,5,4853,76,0,2014,A,,12,65,1197982,769300,14486,354,18383,,1.5,1.17,0.98,0.97,0.47,0.84,0.84,,0,0,16,32.7,341329,39.8,186317,32,-2498,-14.7,20,6,1018,5.9
17113,5,4853,76,0,2014,A,,8,39,694951,470173,14984,347,18051,,2.3,0.8,0.54,0.7,0.73,0.69,0.69,N,1,14.3,0,0,0,0,0,0,0,0,0,0,0,0
17115,5,4853,76,0,2014,A,N,3,0,0,0,0,0,0,N,1.36,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119,5,4853,76,0,2014,A,,3,15,238606,220254,12929,311,16177,,0.55,0.27,0.2,0.29,0.4,0.75,0.75,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17133,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,1.35,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17137,5,4853,76,0,2014,A,N,3,0,0,0,0,0,0,N,3.9,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17141,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,0.93,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17143,5,4853,76,0,2014,A,N,4,0,0,0,0,0,0,N,0.94,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17153,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,8.65,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17161,5,4853,76,0,2014,A,,6,48,755093,594558,14844,300,15596,,1.96,1.12,0.63,1.04,0.72,0.56,0.56,,0,0,-3,-5.9,23425,3.2,37969,6.8,-2196,-12.9,22,7.9,1155,8
17163,5,4853,76,0,2014,A,N,8,0,0,0,0,0,0,N,1.59,0,0,0,0,0,0,N,1,14.3,0,0,0,0,0,0,0,0,0,0,0,0
17167,5,4853,76,0,2014,A,N,5,0,0,0,0,0,0,N,1.04,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17179,5,4853,76,0,2014,A,N,3,0,0,0,0,0,0,N,1.18,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17183,5,4853,76,0,2014,A,N,4,0,0,0,0,0,0,N,2.77,0,0,0,0,0,0,N,-1,-20,0,0,0,0,0,0,0,0,0,0,0,0
17187,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,2.74,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17195,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,0.83,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17197,5,4853,76,0,2014,A,,42,64,1092942,729819,13736,331,17212,,2.92,0.51,0.37,0.41,0.18,0.74,0.74,,6,16.7,-2,-3,-174544,-13.8,-58410,-7.4,-4889,-26.2,-40,-10.8,-2065,-10.7
17199,5,4853,76,0,2014,A,N,1,0,0,0,0,0,0,N,0.7,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17201,5,4853,76,0,2014,A,N,6,0,0,0,0,0,0,N,0.98,0,0,0,0,0,0,N,-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
17999,5,4853,76,0,2014,A,,11,12,269043,146375,6940,450,23395,,0.26,0.16,0.09,0.09,0.1,0.56,0.56,,-7,-38.9,-53,-81.5,-1054565,-79.7,-748774,-83.6,-34156,-83.1,57,14.5,2953,14.4
